x	f(x)	S(x)	|S-f|
5.14166666667	168.29503368	136.35168717	31.9433465095
5.15	172.959633733	142.169124354	30.790509378
5.15833333333	176.435768034	147.174553471	29.261214563
5.16666666667	178.671234948	151.295261878	27.3759730693
5.175	179.622084773	154.458536937	25.1635478363
5.18333333333	179.253194999	156.591666005	22.6615289943
5.19166666667	177.538793436	157.621936443	19.9168569938
5.2	174.4629232	157.476635609	16.9862875918
5.20833333333	170.019843803	156.083050862	13.9367929407
5.21666666667	164.214362896	153.368469563	10.8458933333
5.225	157.0620936	149.260179069	7.80191453081
5.23333333333	148.58963277	143.685466741	4.90416602903
5.24166666667	138.834656039	136.571619938	2.26303610144
5.25	127.845926018	127.845926018	0
5.25833333333	115.683210627	117.473545855	1.79033522814
5.26666666667	102.417109164	105.571134372	3.15402520779
5.275	88.1287844245	92.2932200062	4.16443558174
5.28333333333	72.9095998864	77.7943311956	4.8847313092
5.29166666667	56.8606617707	62.2289963771	5.36833460649
5.3	40.0922665682	45.7517439881	5.65947741991
5.30833333333	22.7232554574	28.5171024657	5.7938470083
5.31666666667	4.88027788141	10.6796002473	5.79932236585
5.325	-13.3030325853	-7.60623422996	5.69679835534
5.33333333333	-31.6869660833	-26.1858725287	5.50109355461
5.34166666667	-50.1267231636	-44.9047862117	5.22193695183
5.35	-68.4734746083	-63.6084468417	4.86502776656
5.35833333333	-86.5754878121	-82.1423259815	4.43316183064
5.36666666667	-104.279312339	-100.351895194	3.927417145
5.375	-121.431016484	-118.082626041	3.34839044276
5.38333333333	-137.877465931	-135.179990086	2.69747584473
5.39166666667	-153.467634891	-151.489458892	1.97817599891
5.4	-168.053939481	-166.856504022	1.19743545889
5.40833333333	-181.493582523	-181.126597037	0.366985485739
5.41666666667	-193.649898464	-194.145209502	0.495311038147
5.425	-204.393686669	-205.757812978	1.36412630904
5.43333333333	-213.604521061	-215.809879028	2.20535796654
5.44166666667	-221.172023812	-224.146879215	2.97485540309
5.45	-226.997090677	-230.614285103	3.61719442597
5.45833333333	-230.993055554	-235.057568252	4.06451269881
5.46666666667	-233.086781929	-237.322200227	4.235418298
5.475	-233.21966908	-237.25365259	4.03398351049
5.48333333333	-231.348561232	-234.697396904	3.3488356727
5.49166666667	-227.44654833	-229.498904731	2.05235640163
5.5	-221.503647635	-221.503647635	0
5.50833333333	-213.527356052	-210.622599973	2.9047560794
5.51666666667	-203.543063922	-197.028747287	6.51431663591
5.525	-191.594321918	-180.960577912	10.6337440061
5.53333333333	-177.742953747	-162.656580187	15.0863735603
5.54166666667	-162.069008498	-142.355242446	19.7137660524
5.55	-144.670547745	-120.295053027	24.3754947178
5.55833333333	-125.663263835	-96.714500267	28.9487635675
5.56666666667	-105.179927264	-71.8520725016	33.3278547621
5.575	-83.3696625247	-45.9462580677	37.423404457
5.58333333333	-60.3970533888	-19.2355453018	41.161508087
5.59166666667	-36.4410802246	8.04157745937	44.482657684
5.6	-11.6938936069	35.6466218794	47.3405154863
5.60833333333	13.6405698353	63.3410996216	49.7005297863
5.61666666667	39.3481216859	90.8865223496	51.5384006637
5.625	65.2059967883	118.044401727	52.8384049383
5.63333333333	90.9846580698	144.576249416	53.5915913463
5.64166666667	116.449718516	170.243577082	53.7938585654
5.65	141.363966102	194.807896387	53.4439302843
5.65833333333	165.489475996	218.030718994	52.5412429986
5.66666666667	188.589792956	239.673556568	51.0837636122
5.675	210.432165566	259.497920772	49.0657552058
5.68333333333	230.789812779	277.265323269	46.4755104893
5.69166666667	249.44420226	292.737275722	43.2930734619
5.7	266.187319145	305.675289795	39.4879706502
5.70833333333	280.823903188	315.840877152	35.0169739642
5.71666666667	293.173631766	322.995549456	29.8219176895
5.725	303.073225963	326.900818369	23.8275924064
5.73333333333	310.378456867	327.318195557	16.9397386902
5.74166666667	314.966029403	324.009192682	9.04316327863
5.75	316.735321407	316.735321407	0
5.75833333333	315.609956276	305.351849682	10.2581065944
5.76666666667	311.539188421	290.089070599	21.4501178221
5.775	304.499081836	271.271033535	33.2280483004
5.78333333333	294.493463486	249.221787869	45.2716756167
5.79166666667	281.554634776	224.265382979	57.2892517973
5.8	265.743826199	196.725868242	69.0179579574
5.80833333333	247.151382304	166.927293036	80.2240892687
5.81666666667	225.896666366	135.193706738	90.7029596277
5.825	202.12767658	101.849158728	100.278517852
5.83333333333	176.020368233	67.2176983823	108.80266985
5.84166666667	147.777679059	31.6233750791	116.15430398
5.85	117.628257923	-4.60976180375	122.238019727
5.85833333333	85.8248999526	-41.1576628884	126.982562841
5.86666666667	52.642694384	-77.696278797	130.338973181
5.875	18.376894501	-113.901560152	132.278454653
5.88333333333	-16.6594777575	-149.449457575	132.789979817
5.89166666667	-52.138276791	-184.015921688	131.877644897
5.9	-87.7191090804	-217.276903114	129.557794033
5.90833333333	-123.052417786	-248.908352474	125.855934688
5.91666666667	-157.782751383	-278.586220392	120.803469009
5.925	-191.552188737	-305.986457488	114.434268752
5.93333333333	-224.003890428	-330.785014386	106.781123958
5.94166666667	-254.785743771	-352.657841707	97.8720979354
5.95	-283.554066847	-371.280890073	87.7268232254
5.95833333333	-309.977335044	-386.330110107	76.3527750631
5.96666666667	-333.739892085	-397.48145243	63.7415603453
5.975	-354.545606379	-404.410867666	49.8652612866
5.98333333333	-372.121432703	-406.794306435	34.6728737327
5.99166666667	-386.220838872	-404.307719361	18.0868804894
6	-396.627057065	-396.627057065	0
6.00833333333	-403.156119928	-383.552192007	19.6039279202
6.01666666667	-405.659642493	-365.378683998	40.2809584947
6.025	-404.027312327	-342.526014685	61.5012976414
6.03333333333	-398.189052115	-315.413665717	82.7753863977
6.04166666667	-388.116821193	-284.461118742	103.655702451
6.05	-373.826025249	-250.087855407	123.738169842
6.05833333333	-355.376506592	-212.713357361	142.663149231
6.06666666667	-332.873090959	-172.757106251	160.115984708
6.075	-306.465670832	-130.638583727	175.827087105
6.08333333333	-276.348809553	-86.7772714346	189.571538119
6.09166666667	-242.76085526	-41.5926510235	201.168204237
6.1	-205.982558592	4.49579585879	210.478354451
6.10833333333	-166.335193386	51.0685875642	217.40378095
6.11666666667	-124.178185009	97.7062424446	221.884427453
6.125	-79.9062565426	143.989278852	223.895535395
6.13333333333	-33.9461087424	189.498215139	223.444323881
6.14166666667	13.2473446257	233.813569656	220.566225031
6.15	61.1951587617	276.515860757	215.320701995
6.15833333333	109.398924245	317.185606792	207.786682548
6.16666666667	157.345679581	355.403326114	198.057646533
6.175	204.513126402	390.749537076	186.236410674
6.18333333333	250.375098925	422.804758028	172.429659103
6.19166666667	294.407234808	451.149507322	156.742272514
6.2	336.092790398	475.364303312	139.271512915
6.20833333333	374.928539827	495.029664348	120.101124522
6.21666666667	410.430694383	509.726108783	99.2954143999
6.225	442.140776154	519.034154969	76.8933788155
6.23333333333	469.631378224	522.534321257	52.9029430333
6.24166666667	492.511742703	519.807126	27.2953832973
6.25	510.43308755	510.43308755	0
6.25833333333	523.093613738	494.151586152	28.942027586
6.26666666667	530.243125612	471.337449632	58.9056759799
6.275	531.687199461	442.524367709	89.1628317522
6.28333333333	527.290838352	408.2460301	119.044808252
6.29166666667	516.981555097	369.036126526	147.945428571
6.3	500.751829884	325.428346706	175.323483179
6.30833333333	478.66089458	277.956380357	200.704514223
6.31666666667	450.835801916	227.153917199	223.681884717
6.325	417.471744737	173.554646952	243.917097785
6.33333333333	378.831598071	117.692259334	261.139338737
6.34166666667	335.244665028	60.1004440629	275.144220965
6.35	287.104616238	1.31289085915	285.791725379
6.35833333333	234.866621728	-58.1367105588	293.003332286
6.36666666667	179.043683669	-117.714670472	296.758354142
6.375	120.202188184	-176.887299162	297.089487346
6.38333333333	58.9567043014	-235.120906909	294.07761121
6.39166666667	-4.03593189673	-291.881803994	287.845872097
6.4	-68.0832000937	-346.636300699	278.553100606
6.40833333333	-132.464088053	-398.850707305	266.386619252
6.41666666667	-196.436826709	-447.991334092	251.554507384
6.425	-259.247092514	-493.524491342	234.277398828
6.43333333333	-320.13659337	-534.916489336	214.779895966
6.44166666667	-378.351946963	-571.633638355	193.281691392
6.45	-433.153753758	-603.142248679	169.988494921
6.45833333333	-483.825761227	-628.908630591	145.082869364
6.46666666667	-529.684011293	-648.39909437	118.715083077
6.475	-570.085859575	-661.079950299	90.9940907244
6.48333333333	-604.438752818	-666.417508658	61.9787558399
6.49166666667	-632.208650084	-663.878079728	31.6694296438
6.5	-652.927973791	-652.927973791	0
6.50833333333	-666.202978699	-633.232613247	32.9703654519
6.51666666667	-671.720430393	-605.253868985	66.4665614076
6.525	-669.253489703	-569.652724011	99.6007656913
6.53333333333	-658.666705968	-527.090161333	131.576544635
6.54166666667	-639.92002985	-478.227163959	161.692865891
6.55	-613.071765678	-423.724714895	189.347050782
6.55833333333	-578.280393922	-364.24379715	214.036596772
6.56666666667	-535.80520623	-300.445393731	235.359812499
6.575	-486.005708469	-232.990487646	253.015220823
6.58333333333	-429.339761282	-162.540061902	266.799699381
6.59166666667	-366.360442584	-89.7550995058	276.605343079
6.6	-297.711632086	-15.2965834661	282.41504862
6.60833333333	-224.122334175	60.1745032099	284.296837385
6.61666666667	-146.399772069	135.997177515	282.396949584
6.625	-65.4213029199	211.510456441	276.931759361
6.63333333333	17.8747797268	286.053356981	268.178577254
6.64166666667	102.499473245	358.964896127	256.465422882
6.65	187.424224183	429.584090872	242.159866689
6.65833333333	271.592903346	497.249958208	225.657054862
6.66666666667	353.934469294	561.301515128	207.367045834
6.675	433.376178654	621.077778624	187.70159997
6.68333333333	508.857189915	675.917765689	167.060575774
6.69166666667	579.342397135	725.160493315	145.81809618
6.7	643.836321642	768.144978494	124.308656852
6.70833333333	701.396883333	804.21023822	102.813354887
6.71666666667	751.148868877	832.695289484	81.5464206064
6.725	792.296912093	852.939149279	60.6422371857
6.73333333333	824.137802052	864.280834597	40.1430325452
6.74166666667	846.071937292	866.059362432	19.9874251404
6.75	857.613749775	857.613749775	0
6.75833333333	858.400930104	838.519538249	19.8813918549
6.76666666667	848.202295835	809.298367998	38.903927837
6.775	826.924157612	770.708403795	56.2157538164
6.78333333333	794.61505308	723.507810415	71.1072426648
6.79166666667	751.468736088	668.45475263	83.0139834578
6.8	697.82532837	606.307395215	91.5179331542
6.80833333333	634.170562509	537.823902944	96.3466595655
6.81666666667	561.133068373	463.762440589	97.3706277832
6.825	479.479679982	384.881172926	94.5985070559
6.83333333333	390.108765845	301.938264727	88.1705011178
6.84166666667	294.04161262	215.691880767	78.3497318531
6.85	192.411919418	126.900185818	65.5117335993
6.85833333333	86.4534876435	36.321344656	50.1321429875
6.86666666667	-22.5137813337	-55.2864779468	32.772696613
6.875	-133.099441574	-147.165117216	14.065675642
6.88333333333	-243.859446092	-238.556408378	5.30303771374
6.89166666667	-353.314289126	-328.70218666	24.6121024656
6.9	-459.96813508	-416.844287287	43.1238477928
6.90833333333	-562.328701549	-502.224545485	60.1041560641
6.91666666667	-658.927645813	-584.084796482	74.8428493319
6.925	-748.341189057	-661.666875502	86.6743135548
6.93333333333	-829.21070063	-734.212617773	94.998082857
6.94166666667	-900.262956178	-800.963858521	99.299097657
6.95	-960.329778727	-861.162432971	99.1673457562
6.95833333333	-1008.36677101	-914.050176351	94.316594658
6.96666666667	-1043.47085055	-958.868923886	84.6019266661
6.975	-1064.89630658	-994.860510803	70.0357957767
6.98333333333	-1072.06910942	-1021.26677233	50.8023370952
6.99166666667	-1064.59921914	-1037.32954369	27.2696754516
7	-1042.29066011	-1042.29066011	0
7.00833333333	-1005.14915253	-1035.63918495	30.4900324198
7.01666666667	-953.387119735	-1017.85309415	64.4659744114
7.025	-887.425921643	-989.657591755	102.231670113
7.03333333333	-807.895199664	-951.777881841	143.882682177
7.04166666667	-715.629255788	-904.939168466	189.309912677
7.05	-611.660428752	-849.866655694	238.206226942
7.05833333333	-497.209472132	-787.285547588	290.076075457
7.06666666667	-373.672982545	-717.921048213	344.248065667
7.075	-242.607970318	-642.498361629	399.890391312
7.08333333333	-105.713709274	-561.742691903	456.028982628
7.09166666667	35.1889537832	-476.379243095	511.568196878
7.1	178.180606639	-387.13321927	565.313825909
7.10833333333	321.268332041	-294.729824491	615.998156532
7.11666666667	462.412518191	-199.894262822	662.306781013
7.125	599.555081325	-103.351738325	702.90681965
7.13333333333	730.648730765	-5.82745506327	736.476185828
7.14166666667	853.686879675	91.953382899	761.733496776
7.15	966.733782475	189.265571499	777.468210976
7.15833333333	1067.95446311	285.383906673	782.570556437
7.16666666667	1155.64398749	379.583184359	776.060803135
7.175	1228.25562886	471.138200492	757.117428369
7.18333333333	1284.42747679	559.32375101	725.10372578
7.19166666667	1323.00704945	643.41463185	679.592417595
7.2	1343.07348434	722.685638947	620.387845397
7.20833333333	1343.95690559	796.411568239	547.54533735
7.21666666667	1325.25459502	863.867215663	461.387379354
7.225	1286.84363084	924.327377155	362.516253688
7.23333333333	1228.88969989	977.066848652	251.822851234
7.24166666667	1151.85183778	1021.36042609	130.491411685
7.25	1056.48290541	1056.48290541	0
7.25833333333	943.825668357	1081.90253045	138.076862094
7.26666666667	815.204408604	1097.86133671	282.656928107
7.275	672.212063656	1104.79480759	432.582743934
7.28333333333	516.69295628	1103.13842649	586.445470209
7.29166666667	350.721247498	1093.32767681	742.606429312
7.3	176.57531527	1075.79804196	899.222726687
7.30833333333	-3.29166970557	1050.98500533	1054.27667503
7.31666666667	-186.284632455	1019.32405033	1205.60868278
7.325	-369.702543692	981.250660359	1350.95320405
7.33333333333	-550.776968359	937.20031882	1487.97728718
7.34166666667	-726.712694923	887.608509115	1614.32120404
7.35	-894.729878866	832.910714645	1727.64059351
7.35833333333	-1052.10709232	773.542418812	1825.64951113
7.36666666667	-1196.22463841	709.939105018	1906.16374342
7.375	-1324.60746443	642.536256664	1967.1437211
7.38333333333	-1434.9669933	571.769357153	2006.73635046
7.39166666667	-1525.24118802	498.073889887	2023.31507791
7.4	-1593.63217025	421.885338266	2015.51750852
7.40833333333	-1638.64073114	343.639185694	1982.27991683
7.41666666667	-1659.09710066	263.770915571	1922.86801623
7.425	-1654.18738119	182.7160113	1836.90339249
7.43333333333	-1623.47510094	100.909956282	1724.38505722
7.44166666667	-1566.91740335	18.7882339198	1585.70563727
7.45	-1484.87545893	-63.2136723855	1421.66178654
7.45833333333	-1378.11876504	-144.660279232	1233.45848581
7.46666666667	-1247.82308664	-225.116103218	1022.70698342
7.475	-1095.56188504	-304.145660941	791.416224097
7.48333333333	-923.291181839	-381.313469	541.977712839
7.49166666667	-733.32790893	-456.184043992	277.143864938
7.5	-528.321902517	-528.321902517	0
7.50833333333	-311.221806711	-597.350038773	286.128232062
7.51666666667	-85.235259332	-663.125357364	577.890098032
7.525	146.216162865	-725.563240496	871.779403361
7.53333333333	379.546662079	-784.579070373	1164.12573245
7.54166666667	611.059928838	-840.088229202	1451.14815804
7.55	837.006084964	-892.006099186	1729.01218415
7.55833333333	1053.64102556	-940.248062532	1993.88908809
7.56666666667	1257.28725992	-984.729501444	2242.01676136
7.575	1444.39529858	-1025.36579813	2469.76109671
7.58333333333	1611.60459481	-1062.07233479	2673.6769296
7.59166666667	1755.80302536	-1094.76449363	2850.56751899
7.6	1874.18388776	-1123.35765686	2997.54154462
7.60833333333	1964.2994008	-1147.76720668	3112.06660749
7.61666666667	2024.10972115	-1167.9085253	3192.01824645
7.625	2052.02653343	-1183.69699493	3235.72352835
7.63333333333	2046.95033191	-1195.04799776	3241.99832967
7.64166666667	2008.30059031	-1201.876916	3210.17750631
7.65	1936.03811031	-1204.09913186	3140.13724217
7.65833333333	1830.67894885	-1201.63002755	3032.3089764
7.66666666667	1693.29944727	-1194.38498526	2887.68443253
7.675	1525.5320208	-1182.27938721	2707.81140801
7.68333333333	1329.55151243	-1165.2286156	2494.78012803
7.69166666667	1108.05206895	-1143.14805263	2251.20012158
7.7	864.214656669	-1115.95308051	1980.16773718
7.70833333333	601.66549706	-1083.55908145	1685.22457851
7.71666666667	324.425866156	-1045.88143764	1370.3073038
7.725	36.8538628115	-1002.8355313	1039.68939412
7.73333333333	-256.421092893	-954.336744635	697.915651742
7.74166666667	-550.570121485	-900.300459841	349.730338357
7.75	-840.642059128	-840.642059128	0
7.75833333333	-1121.64477488	-775.322731743	346.322043133
7.76666666667	-1388.62935149	-704.4868951	684.142456389
7.775	-1636.77576215	-628.324773658	1008.45098849
7.78333333333	-1861.47860718	-547.026591873	1314.45201531
7.79166666667	-2058.43142968	-460.782574202	1597.64885548
7.8	-2223.70810772	-369.782945102	1853.92516261
7.80833333333	-2353.83982577	-274.217929032	2079.62189674
7.81666666667	-2445.88615897	-174.277750447	2271.60840852
7.825	-2497.49886158	-70.1526338044	2427.34622777
7.83333333333	-2506.97703605	37.9671964377	2544.94423248
7.84166666667	-2473.31246951	149.891515823	2623.20398533
7.85	-2396.22406078	265.430099893	2661.65416067
7.85833333333	-2276.18042016	384.392724192	2660.57314435
7.86666666667	-2114.40990571	506.589164263	2620.99906997
7.875	-1912.89755934	631.829195648	2544.72675499
7.88333333333	-1674.36862281	759.92259389	2434.2912167
7.89166666667	-1402.25854229	890.679134531	2292.93767682
7.9	-1100.66960869	1023.90859312	2124.57820181
7.90833333333	-774.31462431	1159.42074519	1933.7353695
7.91666666667	-428.448230287	1297.02536629	1725.47359657
7.925	-68.786770867	1436.53223196	1505.31900282
7.93333333333	298.582197183	1577.75111774	1279.16892056
7.94166666667	667.299420766	1720.49179918	1053.19237842
7.95	1030.84095957	1864.56405182	833.723092254
7.95833333333	1382.63097295	2009.77765121	627.146678263
7.96666666667	1716.15841222	2155.94237288	439.783960658
7.975	2025.09561803	2302.86799238	277.772374352
7.98333333333	2303.41672638	2450.36428525	146.94755887
7.99166666667	2545.51372686	2598.24102703	52.7273001724
8	2746.30799327	178.277821871	2568.0301714
